,min_01,max_01,mean_01,std_01,min_02,max_02,mean_02,std_02,min_03,max_03,mean_03,std_03,min_04,max_04,mean_04,std_04,min_05,max_05,mean_05,std_05,min_06,max_06,mean_06,std_06,min_07,max_07,mean_07,std_07,min_08,max_08,mean_08,std_08,min_09,max_09,mean_09,std_09,min_10,max_10,mean_10,std_10,min_11,max_11,mean_11,std_11,min_12,max_12,mean_12,std_12,y
3986,19366,20349,19563.001840490797,183.99545372230702,13631,15794,14317.26809815951,266.5023784020117,9683,13730,11110.782208588957,491.29286911347276,5652,9994,6532.474846625767,494.9734271040082,8995,15040,10300.579141104294,893.9425666385632,18677,31997,23858.42392638037,2009.8843638053525,22364,40222,29094.61901840491,2670.2264379074013,19644,42057,27958.374233128834,3471.089258654213,6029,8847,6922.580981595092,595.4429669393737,164,229,188.7803680981595,12.493909480128012,9617,25821,12536.358282208588,2230.436560580678,3490,12140,4971.155828220859,1163.511966402995,1
2250,19366,19759,19467.275637225845,65.07345185823242,13451,14958,14290.874333135744,202.8169190253395,9535,12747,11187.842323651452,418.11850710752765,5243,7700,6579.574392412566,338.36084918948256,8438,13451,10583.685240071132,703.5047615568652,21282,37044,27317.465915826913,3035.5598482077526,25542,48709,34014.89033787789,4219.709951819226,20807,51494,33131.88500296384,4811.149117197865,7274,10518,8177.922347362181,722.7762391607648,147,229,187.80794309425013,13.011047550657233,10912,19300,13595.222880853586,1725.3249842400462,4047,7733,5182.843509187907,611.7515490193539,1
3757,19726,21364,20302.78871794872,371.5656583119838,14172,17547,15315.340512820512,572.0135456077167,11157,16302,12900.467692307693,1106.7486096009557,7012,13861,8772.186666666666,1304.9943825507023,10748,20218,14244.972307692307,2129.37048895516,25165,38010,31050.258461538462,3181.448366319436,29638,46038,37857.63692307692,4078.475384505992,24297,48545,37188.20205128205,5409.671081635461,7979,10387,9020.022564102565,466.49002463140073,180,246,200.49333333333334,14.461822655872757,15614,32620,21124.28,3858.4828960403465,6226,16335,9216.309743589743,2111.3252822927716,1
3923,19644,20299,20014.974975938403,150.94001686248404,14156,16040,15315.274302213667,275.9465690561988,10715,14975,13715.457170356112,540.8443349547339,6488,10961,9074.055822906641,757.1513534639123,11174,18661,16688.538979788256,1248.076856766393,25575,40566,36282.83445620789,2277.196826674672,30736,49397,43746.69297401347,2870.323683688334,26034,51691,43641.87872954764,3587.405065726683,8241,10764,9873.025024061597,566.3729418741459,147,229,196.2521655437921,17.598449397623053,16875,32751,28361.447545717037,2889.207026246354,6783,14123,12064.221366698748,1401.767931255012,1
2040,19316,19628,19453.468085106382,58.203072000346644,13418,15253,14388.630114566286,327.3733195502377,9208,13041,11282.186579378069,694.9324906042777,5472,7799,6566.114566284779,443.19127993018316,7848,14106,10535.934533551555,1000.3941476767849,18923,42090,27980.71031096563,3769.5870724480765,23806,50839,35003.65957446808,4862.893157830072,19955,55754,34296.63338788871,6654.315240178917,7389,10453,8429.019639934533,504.3166071065586,147,213,183.61211129296237,17.30618984165505,9830,21954,13915.399345335516,1995.0902405703887,3342,8241,5214.749590834697,756.8624968219639,0
2453,19513,20955,20080.927613941018,424.55526342745793,13762,16400,14767.109919571045,500.0569149732799,9437,15089,12127.691689008043,1099.0862565396335,5407,11256,7312.627345844504,995.0806226528997,8307,18677,12610.514745308312,2326.3925468317157,21070,39698,33142.07774798928,4921.186864175368,26083,50020,41520.99195710456,5967.4643505205995,17187,56622,40480.91689008043,7172.685347176989,7635,11944,10185.710455764076,1166.046974264307,213,262,234.82841823056302,11.956917609954893,10682,32210,19562.613941018768,4776.734400115067,4096,14844,7740.774798927614,2336.244709654011,0
2998,19562,21381,20010.59053833605,451.02012019142956,13992,17793,15045.68352365416,966.6374949595354,10584,15810,12358.722675367047,1417.0048777546408,6406,13762,8107.032626427406,2172.8329307845806,9994,20054,12874.920065252854,2969.460092604594,20660,34619,25793.21370309951,3530.488386838307,25591,42172,30817.99184339315,4161.612979615371,21856,44810,30089.334420880914,5042.562837944879,6586,9552,7623.411092985318,851.4946961817919,180,246,211.8352365415987,16.393328074805055,11682,39976,17846.404567699836,8482.235195667967,4850,21020,8273.567699836867,4870.626348009639,1
82,19415,21168,20084.580677966103,344.28841491343877,13451,17432,15175.189491525423,520.9505806530907,9224,16040,13159.638305084745,1058.919316250927,5292,15073,8947.607457627118,1343.6536392172172,8569,23691,15685.754576271187,2497.107020799572,17629,43564,33303.60237288135,4314.932481062707,19644,51936,40134.098644067795,5368.843544392746,15188,53477,39928.53050847458,6127.189227208377,7913,13205,10332.774915254236,995.3970148304984,164,262,209.08881355932203,19.978231635215483,9863,33226,22284.822711864406,4257.4380650084,3555,16056,9812.938644067797,2231.122480125239,1
1597,19218,19398,19346.15336463224,37.2790301383133,13467,14876,14190.40062597809,264.37244747802987,9666,12665,11189.93427230047,552.6263842439108,5456,7635,6481.057902973396,400.07500638224417,8372,13205,10724.72613458529,761.9580010868511,21610,40419,27828.566510172142,2909.6856110450426,27443,50233,34561.65258215962,3975.6977885529623,21774,53788,33479.10798122066,4909.199785875069,8257,9781,8924.463223787168,464.044529468699,164,213,192.10641627543035,11.523179585149117,10420,19087,13732.363067292645,1429.1866974702639,3948,6963,5224.508607198748,513.862162367883,1
681,19316,19448,19407.577401129944,25.86667135584293,13599,14975,14222.882485875707,206.35855959224045,9683,12304,11033.02824858757,436.97212712023565,5554,7291,6300.725423728813,267.20221141115684,8372,12058,10310.154802259887,638.5395145403929,22839,36765,29066.66779661017,2738.5967437118516,27574,47431,36635.86553672316,3675.0754772984637,24379,48693,35855.04858757062,4419.3226181496375,7340,8716,8035.879096045198,261.0137863823839,180,213,188.54802259887006,9.076897416593056,10731,17744,14486.69604519774,1395.683811195006,3948,6750,5292.833898305084,563.7683286088625,0
4117,19677,20201,19920.213730569947,112.77112254873363,14352,15778,15002.283678756477,242.13565887407796,11026,14074,12350.680051813471,451.30087440572896,6979,9273,7848.08549222798,482.5160744691629,11354,15433,12788.37176165803,751.5886027977313,25346,32342,28610.567357512955,1587.1361096128646,30081,40075,34670.04533678757,1796.1461238450627,28049,42270,33832.331606217616,2352.2600319507546,7192,9404,7982.137305699482,461.625015269184,180,279,203.97150259067357,19.83759753550221,15466,24133,18758.57901554404,1521.268160547444,6521,10895,8016.879533678756,755.9873599059752,1
3355,19235,19661,19411.591743119265,105.5193287467437,13615,16679,14205.538990825688,334.66965204907854,9830,14188,10915.555045871559,563.1584376257135,5636,11125,6362.350917431193,654.516733460568,8733,14926,9827.700688073395,961.4047210753381,19366,28737,23023.64105504587,2003.1473889244521,22904,35766,28240.993119266055,2557.9030657922426,17907,39403,27087.155963302754,3401.510009531282,6062,7684,6771.505733944954,362.10819378166394,164,213,181.80045871559633,12.084909832561417,8929,20611,11351.006880733945,1881.3459411844944,3195,11059,4508.451834862385,1170.247027545161,1
2025,19267,19513,19383.441416474212,47.385321164775334,13402,14975,14259.58752886836,197.45654299761608,9208,12960,11234.057582755966,388.9695924804052,5194,7324,6468.313625866051,263.79795092768046,8454,13074,10927.923479599693,579.2025154985697,23019,42123,33726.15073133179,2365.8474602775264,31408,52543,43518.86959199384,3069.153842475613,21823,57392,42791.60477290223,4110.619184331181,8241,11043,10000.033872209391,479.0910929803159,147,246,205.0540415704388,20.84025547108021,11616,21971,17407.537336412624,1568.9205419420634,4096,8044,6150.770746728253,579.790921361292,0
672,19316,19644,19437.093123209168,68.13148785637593,13336,15270,14232.978510028654,313.2068662808321,9306,13156,10918.474928366762,596.1101548427579,5210,9191,6527.537965616046,615.1088163963095,7995,13664,9989.164040114612,817.8339654297879,15941,33505,23875.16905444126,2948.3544516989914,16859,40353,29505.449856733525,4023.0980358704787,10912,42418,28295.70128939828,5448.295243249958,6521,8290,7178.631088825215,408.44772105943076,180,246,209.25429799426934,15.904503791051331,9142,20807,12616.80659025788,1640.8631350366138,3555,8962,5037.96346704871,801.421649221013,1
1224,19300,19644,19447.50657894737,107.58313778499314,13582,15073,14184.58552631579,301.57150771284194,9716,12665,10844.342105263158,618.7208483857214,5603,7831,6277.546052631579,436.2062048416013,8667,13599,10192.013157894737,991.5457562155036,21495,33325,25958.75657894737,2936.334749839434,28033,40468,32840.48684210526,3136.2917698480073,23888,40042,31372.184210526317,4370.819361071687,7487,10142,8477.427631578947,753.5186199108057,197,229,213.42105263157896,11.744274257668508,10977,22462,13826.532894736842,2625.400858910991,4096,9404,5260.5,1191.7970508968026,0
2122,19267,19497,19349.990384615383,49.40151336678862,13254,14827,14029.73717948718,342.04156315479855,8913,12321,10557.76282051282,855.5763772660127,5144,7389,6177.371794871795,545.5971466054033,7029,12222,9358.173076923076,1501.4741374492583,15040,33554,24133.98717948718,5183.6560147566515,18890,41877,29840.048076923078,6971.685082209977,14450,48381,28921.80448717949,7864.442424665419,6259,8405,7329.092948717948,613.5522784668132,197,229,216.94871794871796,7.24639156160063,6914,17776,12095.073717948719,3061.797619771343,2556,6865,4582.416666666667,1157.6749131746863,0
3838,19415,19579,19499.823529411766,31.54762802162339,13599,15221,14180.103448275862,242.23902217097216,9568,12452,10750.066937119675,549.445297985936,5505,7569,6275.348884381338,355.3567187340987,7963,12550,9575.121703853956,935.7474311827141,18219,34734,22558.983772819473,3052.2818843550863,22134,42925,27346.279918864097,3844.2615560733434,16744,45645,26113.324543610546,4468.751226629548,6078,7668,6723.574036511156,411.2069173785063,180,229,201.47058823529412,7.694842129267133,8749,17842,11598.158215010142,1905.118872452026,3441,6734,4519.987829614604,676.2970078699965,1
3504,19529,20267,19657.719346049045,115.93617398258183,13861,15761,14504.634877384196,283.1510465932235,10223,14401,11698.852861035422,633.1980312212726,5980,9584,6859.269754768392,492.22281593742446,9552,15548,11637.42779291553,1175.8410414966306,21610,35979,27443.06948228883,2809.711230388185,26574,43810,33660.228882833784,3601.1622124027845,22790,44171,32029.06811989101,4150.450028551286,6979,9797,8415.238419618528,853.5204155917038,180,197,186.53133514986376,8.26887892690648,11419,24772,14758.779291553134,2487.263328257449,4440,11092,5867.472752043596,1077.6826959391892,1
1558,19169,19366,19277.040625,36.83933890932411,13484,14942,14057.208333333334,221.30511633012213,9404,12190,10582.189583333333,435.03460769402363,5276,7274,6076.070833333333,277.2255534445533,8044,10928,9407.520833333334,514.6052750888836,19071,31293,23645.938541666666,2770.9291453435867,21708,38829,29464.547916666666,3664.660253380113,18628,43171,28382.609375,4642.168594628353,6455,7799,7119.738541666667,358.28115614398877,180,229,194.4,10.667239567948213,9159,15810,11487.090625,1576.1185892603733,3490,6013,4374.397916666667,590.6648778388017,1
2502,19562,20496,19989.59074733096,245.55800306266698,14319,15532,14915.423487544484,294.8214647937621,11469,14237,12591.754448398577,657.4465813433585,6898,9699,7783.9395017793595,680.8747303837885,11960,17613,13776.76512455516,1415.432758915612,31227,40697,36442.775800711745,2287.3198732148767,37912,50020,45387.487544483985,2648.9139063580033,35553,52870,45161.18861209964,3309.612141967964,9240,12615,10977.519572953737,826.5876089318514,213,229,223.76156583629893,7.508245742634333,17088,28295,21622.519572953737,2763.705258336167,6472,12108,8485.174377224199,1343.4116982313712,1
841,20168,20906,20490.8064516129,193.36580231975813,14713,16154,15437.09677419355,293.06779517756524,12763,14008,13386.459677419354,307.7540230389688,8159,10830,9109.233870967742,619.5653277132044,14254,18825,15466.370967741936,927.9704221139909,32145,37126,33896.12903225807,999.3562280025329,39485,45874,41362.76612903226,1366.2840121131417,35913,46677,41094.91129032258,2025.4064108784112,10518,11813,11157.540322580646,320.01263581891095,213,246,230.05645161290323,8.24259434902006,23511,30277,25408.790322580644,1369.97621991484,9863,13697,10991.024193548386,738.1908515320682,1
2629,19415,20742,19877.910313901346,328.13493346076484,13730,15909,14583.177130044844,364.7203025857222,10092,14369,12084.43273542601,783.4469162537974,5833,10797,7178.567264573991,771.933937149424,10027,19284,12824.970852017937,1521.4482558123757,25411,41287,34304.82959641256,3199.8678297569245,30687,54738,43118.988789237665,4975.310538327141,23658,57015,42522.63452914798,6373.721645402145,8749,11338,10117.008968609865,654.4994663779878,180,229,199.48206278026905,13.084183833810785,12992,33275,19058.11659192825,2861.4394202766284,4784,15417,7360.856502242153,1685.090808597582,0
4050,19595,20398,19886.322966507178,184.15234963921372,14041,15696,14815.285486443381,298.57417389531093,10813,13484,12042.676236044657,501.79520511088583,6324,9797,7604.622009569378,663.2505070587318,10518,15925,12233.286283891546,1046.3563880288618,26132,36208,29217.163476874004,1798.2429904939538,31473,45940,36026.93540669856,2428.720975897049,27312,48201,35077.587719298244,3045.4916008405235,7651,9503,8506.318979266347,350.6067791176212,180,262,205.3133971291866,19.721704842344142,14008,23806,17066.359649122805,1949.3563491766085,5292,10420,6956.661084529505,1018.7275301426747,1
1137,19890,20234,20016.31506849315,72.39749254407631,14369,15696,15089.053272450532,213.37559917878966,11567,13566,12401.963470319635,372.61551818002124,7373,9568,8325.144596651446,373.8944276380019,12255,14991,13498.068493150686,676.8675050239851,24903,32161,28299.04718417047,1667.2196925123274,29704,38715,33943.109589041094,1984.3895971371558,27967,40091,33568.30441400305,2443.638720540624,7946,9060,8471.945205479453,288.4580959187336,180,213,194.29375951293758,9.365104471199103,16023,23855,20019.844748858446,1827.1814143928245,6898,10846,8813.272450532724,856.7277186561562,1
2950,19267,19562,19404.63250883392,51.86425998496655,13615,14991,14168.283274440519,194.2845331627372,9748,12812,10891.518845700824,378.84577503055607,5407,7979,6209.569493521791,298.73060680411936,8323,12190,9792.596584216726,575.8491260187053,20218,34308,25328.157832744404,2459.2738384622107,24805,43548,31743.29740871614,3316.6465986106714,20496,47234,30615.426972909307,3995.4973446962836,6619,9208,7450.594228504123,505.95978917182555,147,197,186.53533568904592,9.842827857023709,8667,17219,11358.265017667845,1690.1196706227468,3031,7029,4268.637809187279,628.0154105285919,1
510,19087,19333,19235.900302114802,48.56089738869882,13369,14729,14058.47583081571,228.74721900243733,9257,12042,10724.230362537764,469.63773139068593,5210,7192,6152.87839879154,307.69104966011065,7766,11370,9755.301359516616,661.5563602541462,19792,35028,27743.213746223566,3155.9434473198553,24723,44990,35242.65936555891,4131.228987256265,20545,46333,34394.874622356496,5291.476797100242,7012,9208,8070.9750755287005,571.5776479945029,180,246,218.79154078549848,16.49270792946155,8913,17727,13480.634441087614,1877.2802487182646,3129,6275,4883.589123867069,654.293937199736,0
2355,19988,21119,20526.47397094431,298.39460471248424,14942,17613,16115.964285714286,641.7899921336731,12304,17514,14551.12167070218,1206.404179333339,8421,15171,11014.019370460048,1658.5524117525965,13959,25346,18862.417070217918,2903.976287477501,29098,44547,36983.2705811138,4175.391326432047,34471,53558,44485.18220338983,5104.823464074787,33472,54869,44569.16767554479,5432.280367679061,8503,12845,10936.71368038741,1109.5115463170764,197,279,238.47154963680387,15.222555243963692,20611,37814,28747.296004842614,5026.930454255467,8814,18317,13129.753631961259,2749.145587578054,1
